Index,roll_number,batch_year,branch,student_name,gender,board_of_education,number_of_courses,pursuing_year,current_sem_pursuing,name_of_subjects_enrolled,grade_per_subject,extracurricular_activities,student_absence_days,Minor1,Minor 2,End Semester,cgpa,email
0,se16uce1,2016,Civil,aarif,female,ICSE,7,1,2,French,B+,Social Services,9,5.501833419,10.5144759,14.30151755,6.69,aarif@gmail.com
0,se16uce1,2016,Civil,aarif,female,ICSE,7,1,2,Maths,A,Social Services,9,4.912788509,5.968997449,83.57310159,6.69,aarif@gmail.com
0,se16uce1,2016,Civil,aarif,female,ICSE,7,1,2,Economics,C+,Social Services,9,6.239894149,5.620978199,30.2237307,6.69,aarif@gmail.com
0,se16uce1,2016,Civil,aarif,female,ICSE,7,1,2,Workshop Practice,A,Social Services,9,20.9994139,23.13341475,51.52415339,6.69,aarif@gmail.com
0,se16uce1,2016,Civil,aarif,female,ICSE,7,1,2,Engineering Drawing,C,Social Services,9,25.8721023,11.84076651,12.64655941,6.69,aarif@gmail.com
0,se16uce1,2016,Civil,aarif,female,ICSE,7,1,2,Electrical,B+,Social Services,9,29.46994586,12.51807074,22.8911138,6.69,aarif@gmail.com
0,se16uce1,2016,Civil,aarif,female,ICSE,7,1,2,Biology,F,Social Services,9,18.92997688,2.620892969,3.624990353,6.69,aarif@gmail.com
9,se16uce10,2016,Civil,bhawari,female,State,7,1,2,Workshop Practice,A,Club Activities,29,3.659697507,18.52330449,51.6141819,7.94,bhawari@gmail.com
9,se16uce10,2016,Civil,bhawari,female,State,7,1,2,Electrical,F,Club Activities,29,17.01930404,11.95006859,75.99196509,7.94,bhawari@gmail.com
9,se16uce10,2016,Civil,bhawari,female,State,7,1,2,Biology,B+,Club Activities,29,23.23903983,29.2892233,73.54763657,7.94,bhawari@gmail.com
9,se16uce10,2016,Civil,bhawari,female,State,7,1,2,Maths,B,Club Activities,29,16.93476752,16.63231832,89.85576375,7.94,bhawari@gmail.com
9,se16uce10,2016,Civil,bhawari,female,State,7,1,2,French,F,Club Activities,29,22.54858524,26.79558126,57.63855103,7.94,bhawari@gmail.com
9,se16uce10,2016,Civil,bhawari,female,State,7,1,2,Engineering Drawing,B,Club Activities,29,9.49552259,28.38304834,58.94363385,7.94,bhawari@gmail.com
9,se16uce10,2016,Civil,bhawari,female,State,7,1,2,Economics,A+,Club Activities,29,17.06990445,20.29934306,36.8532185,7.94,bhawari@gmail.com
10,se16uce11,2016,Civil,bhupender,male,CBSE,7,1,2,Biology,C,Social Services,7,22.16262581,12.21719291,9.552715519,9.77,bhupender@gmail.com
10,se16uce11,2016,Civil,bhupender,male,CBSE,7,1,2,Electrical,F,Social Services,7,2.901360564,16.24887941,51.82148439,9.77,bhupender@gmail.com
10,se16uce11,2016,Civil,bhupender,male,CBSE,7,1,2,Workshop Practice,A,Social Services,7,24.39833583,11.88700191,28.07775944,9.77,bhupender@gmail.com
10,se16uce11,2016,Civil,bhupender,male,CBSE,7,1,2,Maths,A,Social Services,7,6.162680668,6.084929094,50.23174047,9.77,bhupender@gmail.com
10,se16uce11,2016,Civil,bhupender,male,CBSE,7,1,2,French,C,Social Services,7,18.69040273,12.91109166,91.96268987,9.77,bhupender@gmail.com
10,se16uce11,2016,Civil,bhupender,male,CBSE,7,1,2,Engineering Drawing,A+,Social Services,7,21.93484927,26.86220017,49.94982719,9.77,bhupender@gmail.com
10,se16uce11,2016,Civil,bhupender,male,CBSE,7,1,2,Economics,F,Social Services,7,5.325386306,28.43946264,69.32071985,9.77,bhupender@gmail.com
11,se16uce12,2016,Civil,bijander,male,Other,7,1,2,Maths,A,Indoor Games,8,2.201746688,28.30109885,68.46502455,9.73,bijander@gmail.com
11,se16uce12,2016,Civil,bijander,male,Other,7,1,2,Economics,B,Indoor Games,8,21.37819158,5.759719631,83.09521746,9.73,bijander@gmail.com
11,se16uce12,2016,Civil,bijander,male,Other,7,1,2,Workshop Practice,C+,Indoor Games,8,1.360021191,15.74667117,38.63140881,9.73,bijander@gmail.com
11,se16uce12,2016,Civil,bijander,male,Other,7,1,2,Engineering Drawing,A,Indoor Games,8,4.155434801,12.37187675,38.81035779,9.73,bijander@gmail.com
11,se16uce12,2016,Civil,bijander,male,Other,7,1,2,French,B+,Indoor Games,8,21.03320328,15.00205564,93.8036395,9.73,bijander@gmail.com
11,se16uce12,2016,Civil,bijander,male,Other,7,1,2,Electrical,D,Indoor Games,8,19.04360683,18.96257598,20.36529657,9.73,bijander@gmail.com
11,se16uce12,2016,Civil,bijander,male,Other,7,1,2,Biology,C,Indoor Games,8,22.00969823,20.18784092,36.12715119,9.73,bijander@gmail.com
12,se16uce13,2016,Civil,budhan,male,State,7,1,2,Economics,A+,Research Work,23,25.56557067,26.27965288,56.74641701,7.22,budhan@gmail.com
12,se16uce13,2016,Civil,budhan,male,State,7,1,2,Biology,F,Research Work,23,13.23236442,20.61868618,76.18293883,7.22,budhan@gmail.com
12,se16uce13,2016,Civil,budhan,male,State,7,1,2,Electrical,D,Research Work,23,27.52763453,7.345728957,67.61655934,7.22,budhan@gmail.com
12,se16uce13,2016,Civil,budhan,male,State,7,1,2,Engineering Drawing,C,Research Work,23,19.52596325,6.286848961,81.88991035,7.22,budhan@gmail.com
12,se16uce13,2016,Civil,budhan,male,State,7,1,2,Maths,A,Research Work,23,2.671837303,16.92150648,94.74474286,7.22,budhan@gmail.com
12,se16uce13,2016,Civil,budhan,male,State,7,1,2,Workshop Practice,A+,Research Work,23,20.54934282,6.392090913,96.0010387,7.22,budhan@gmail.com
12,se16uce13,2016,Civil,budhan,male,State,7,1,2,French,B+,Research Work,23,9.852291683,12.91789334,86.78113455,7.22,budhan@gmail.com
13,se16uce14,2016,Civil,chinu,male,State,7,1,2,Economics,A+,Outdoor Games,9,7.709119861,13.59258318,74.89526675,9.14,chinu@gmail.com
13,se16uce14,2016,Civil,chinu,male,State,7,1,2,French,C,Outdoor Games,9,12.68928595,22.10885397,18.68547295,9.14,chinu@gmail.com
13,se16uce14,2016,Civil,chinu,male,State,7,1,2,Workshop Practice,D,Outdoor Games,9,12.14362648,10.29629489,5.352065942,9.14,chinu@gmail.com
13,se16uce14,2016,Civil,chinu,male,State,7,1,2,Engineering Drawing,F,Outdoor Games,9,20.06973313,27.07746608,6.767462618,9.14,chinu@gmail.com
13,se16uce14,2016,Civil,chinu,male,State,7,1,2,Electrical,A,Outdoor Games,9,25.56850688,2.531989502,80.52030022,9.14,chinu@gmail.com
13,se16uce14,2016,Civil,chinu,male,State,7,1,2,Biology,B+,Outdoor Games,9,4.04753023,5.665121065,20.98975452,9.14,chinu@gmail.com
13,se16uce14,2016,Civil,chinu,male,State,7,1,2,Maths,F,Outdoor Games,9,23.72268998,24.2890297,69.2631878,9.14,chinu@gmail.com
14,se16uce15,2016,Civil,devendra,male,ICSE,7,1,2,Maths,B,Research Work,26,23.33310099,11.13289507,23.4710984,9.45,devendra@gmail.com
14,se16uce15,2016,Civil,devendra,male,ICSE,7,1,2,Workshop Practice,D,Research Work,26,23.33521937,4.891976357,40.11611863,9.45,devendra@gmail.com
14,se16uce15,2016,Civil,devendra,male,ICSE,7,1,2,Electrical,A,Research Work,26,10.96915178,22.89518953,62.67257941,9.45,devendra@gmail.com
14,se16uce15,2016,Civil,devendra,male,ICSE,7,1,2,Biology,F,Research Work,26,11.18499009,9.066397547,20.35802462,9.45,devendra@gmail.com
14,se16uce15,2016,Civil,devendra,male,ICSE,7,1,2,Engineering Drawing,D,Research Work,26,4.181350418,7.67475533,79.07591139,9.45,devendra@gmail.com
14,se16uce15,2016,Civil,devendra,male,ICSE,7,1,2,Economics,C,Research Work,26,5.697738426,12.08390921,82.52819341,9.45,devendra@gmail.com
14,se16uce15,2016,Civil,devendra,male,ICSE,7,1,2,French,A,Research Work,26,17.12085719,12.64678735,3.401253413,9.45,devendra@gmail.com
15,se16uce16,2016,Civil,devli,female,State,7,1,2,Electrical,F,Indoor Games,20,23.13433942,27.36539911,49.46178208,9.27,devli@gmail.com
15,se16uce16,2016,Civil,devli,female,State,7,1,2,Maths,C+,Indoor Games,20,22.02341773,23.9951129,33.05436397,9.27,devli@gmail.com
15,se16uce16,2016,Civil,devli,female,State,7,1,2,French,D,Indoor Games,20,24.30372684,6.430467444,41.6458408,9.27,devli@gmail.com
15,se16uce16,2016,Civil,devli,female,State,7,1,2,Biology,C+,Indoor Games,20,24.58106182,2.96850806,23.13950609,9.27,devli@gmail.com
15,se16uce16,2016,Civil,devli,female,State,7,1,2,Engineering Drawing,C+,Indoor Games,20,21.68047083,3.2577089,38.97499326,9.27,devli@gmail.com
15,se16uce16,2016,Civil,devli,female,State,7,1,2,Economics,B,Indoor Games,20,26.33153421,28.18823444,6.485476799,9.27,devli@gmail.com
15,se16uce16,2016,Civil,devli,female,State,7,1,2,Workshop Practice,A,Indoor Games,20,28.13470319,22.25467505,20.60796116,9.27,devli@gmail.com
16,se16uce17,2016,Civil,dilip,male,State,7,1,2,Electrical,C,Indoor Games,17,7.032625119,18.57320889,67.77664534,5.87,dilip@gmail.com
16,se16uce17,2016,Civil,dilip,male,State,7,1,2,Economics,B,Indoor Games,17,13.2697227,1.808755383,30.37299232,5.87,dilip@gmail.com
16,se16uce17,2016,Civil,dilip,male,State,7,1,2,Biology,F,Indoor Games,17,11.10915275,25.78644465,99.48783962,5.87,dilip@gmail.com
16,se16uce17,2016,Civil,dilip,male,State,7,1,2,Workshop Practice,B,Indoor Games,17,8.705040303,1.122221901,41.55688322,5.87,dilip@gmail.com
16,se16uce17,2016,Civil,dilip,male,State,7,1,2,Maths,B,Indoor Games,17,17.78575294,28.80092962,56.42920915,5.87,dilip@gmail.com
16,se16uce17,2016,Civil,dilip,male,State,7,1,2,French,B,Indoor Games,17,15.90012798,8.938071497,58.93732303,5.87,dilip@gmail.com
16,se16uce17,2016,Civil,dilip,male,State,7,1,2,Engineering Drawing,C+,Indoor Games,17,3.785846785,26.78589005,48.71241601,5.87,dilip@gmail.com
17,se16uce18,2016,Civil,dishu,female,State,7,1,2,French,C+,Club Activities,12,12.16271679,1.190704928,37.8155228,4.78,dishu@gmail.com
17,se16uce18,2016,Civil,dishu,female,State,7,1,2,Workshop Practice,C+,Club Activities,12,28.96360726,17.54204707,64.85944479,4.78,dishu@gmail.com
17,se16uce18,2016,Civil,dishu,female,State,7,1,2,Electrical,F,Club Activities,12,19.96678031,22.3100544,95.79299515,4.78,dishu@gmail.com
17,se16uce18,2016,Civil,dishu,female,State,7,1,2,Biology,B+,Club Activities,12,14.80972945,1.699207799,31.95620181,4.78,dishu@gmail.com
17,se16uce18,2016,Civil,dishu,female,State,7,1,2,Economics,C,Club Activities,12,13.27646502,18.25323386,1.06519093,4.78,dishu@gmail.com
17,se16uce18,2016,Civil,dishu,female,State,7,1,2,Maths,B,Club Activities,12,26.9419724,25.62923899,62.68047323,4.78,dishu@gmail.com
17,se16uce18,2016,Civil,dishu,female,State,7,1,2,Engineering Drawing,A,Club Activities,12,3.156215301,25.6086692,19.51207545,4.78,dishu@gmail.com
18,se16uce19,2016,Civil,dulari,female,Other,7,1,2,Workshop Practice,C+,Indoor Games,20,13.85734678,22.83555982,77.04265312,7.44,dulari@gmail.com
18,se16uce19,2016,Civil,dulari,female,Other,7,1,2,Electrical,B,Indoor Games,20,22.98244464,2.728865952,28.52234794,7.44,dulari@gmail.com
18,se16uce19,2016,Civil,dulari,female,Other,7,1,2,Engineering Drawing,F,Indoor Games,20,29.92435204,14.53593829,51.71240255,7.44,dulari@gmail.com
18,se16uce19,2016,Civil,dulari,female,Other,7,1,2,Biology,F,Indoor Games,20,18.26263617,11.60531453,48.94934451,7.44,dulari@gmail.com
18,se16uce19,2016,Civil,dulari,female,Other,7,1,2,Economics,B,Indoor Games,20,29.7616546,26.35324386,64.16859222,7.44,dulari@gmail.com
18,se16uce19,2016,Civil,dulari,female,Other,7,1,2,French,C,Indoor Games,20,29.63329819,1.548632725,37.25220593,7.44,dulari@gmail.com
18,se16uce19,2016,Civil,dulari,female,Other,7,1,2,Maths,A,Indoor Games,20,13.35515775,4.829303763,65.01668455,7.44,dulari@gmail.com
1,se16uce2,2016,Civil,abrar,male,ICSE,7,1,2,Biology,D,Indoor Games,10,9.534166444,5.015978835,44.59980297,6.12,abrar@gmail.com
1,se16uce2,2016,Civil,abrar,male,ICSE,7,1,2,French,A+,Indoor Games,10,13.97061475,27.75604216,76.93972525,6.12,abrar@gmail.com
1,se16uce2,2016,Civil,abrar,male,ICSE,7,1,2,Engineering Drawing,A,Indoor Games,10,6.343408134,7.613465336,14.61545764,6.12,abrar@gmail.com
1,se16uce2,2016,Civil,abrar,male,ICSE,7,1,2,Electrical,A,Indoor Games,10,9.726210366,7.717343238,93.76783823,6.12,abrar@gmail.com
1,se16uce2,2016,Civil,abrar,male,ICSE,7,1,2,Maths,D,Indoor Games,10,10.1739254,29.26195934,41.61052514,6.12,abrar@gmail.com
1,se16uce2,2016,Civil,abrar,male,ICSE,7,1,2,Economics,B,Indoor Games,10,17.59210175,16.41170832,74.30809759,6.12,abrar@gmail.com
1,se16uce2,2016,Civil,abrar,male,ICSE,7,1,2,Workshop Practice,D,Indoor Games,10,19.85642447,19.25909261,93.42161639,6.12,abrar@gmail.com
19,se16uce20,2016,Civil,girja,female,CBSE,7,1,2,Maths,A,Indoor Games,15,21.21553205,12.20265717,38.22235088,5.04,girja@gmail.com
19,se16uce20,2016,Civil,girja,female,CBSE,7,1,2,Electrical,B+,Indoor Games,15,18.91855333,16.89786726,57.64095972,5.04,girja@gmail.com
19,se16uce20,2016,Civil,girja,female,CBSE,7,1,2,French,A+,Indoor Games,15,29.85523458,1.359481865,8.58482416,5.04,girja@gmail.com
19,se16uce20,2016,Civil,girja,female,CBSE,7,1,2,Engineering Drawing,D,Indoor Games,15,1.17458197,10.95305844,31.65832548,5.04,girja@gmail.com
19,se16uce20,2016,Civil,girja,female,CBSE,7,1,2,Workshop Practice,A+,Indoor Games,15,21.5124781,16.80940362,21.61372993,5.04,girja@gmail.com
19,se16uce20,2016,Civil,girja,female,CBSE,7,1,2,Economics,D,Indoor Games,15,19.19593335,13.65126418,67.04601346,5.04,girja@gmail.com
19,se16uce20,2016,Civil,girja,female,CBSE,7,1,2,Biology,B+,Indoor Games,15,6.123895855,25.14321198,69.63009748,5.04,girja@gmail.com
20,se16uce21,2016,Civil,gopal,male,ICSE,7,1,2,Maths,C+,Outdoor Games,3,14.7840754,10.27025838,37.68060989,5,gopal@gmail.com
20,se16uce21,2016,Civil,gopal,male,ICSE,7,1,2,Electrical,B+,Outdoor Games,3,23.12952342,21.58540652,79.84094163,5,gopal@gmail.com
20,se16uce21,2016,Civil,gopal,male,ICSE,7,1,2,French,C+,Outdoor Games,3,27.22419533,17.73023125,60.35522622,5,gopal@gmail.com
20,se16uce21,2016,Civil,gopal,male,ICSE,7,1,2,Workshop Practice,D,Outdoor Games,3,29.43513842,14.65768683,48.21996111,5,gopal@gmail.com
20,se16uce21,2016,Civil,gopal,male,ICSE,7,1,2,Biology,C,Outdoor Games,3,19.6867258,3.045964967,6.47749741,5,gopal@gmail.com
20,se16uce21,2016,Civil,gopal,male,ICSE,7,1,2,Economics,C,Outdoor Games,3,21.47856784,23.09794733,97.32419371,5,gopal@gmail.com
20,se16uce21,2016,Civil,gopal,male,ICSE,7,1,2,Engineering Drawing,B,Outdoor Games,3,26.55570083,25.29829904,66.73923608,5,gopal@gmail.com
21,se16uce22,2016,Civil,gora,female,ICSE,7,1,2,Electrical,C,Club Activities,3,27.90331655,11.02797132,50.45555197,5.92,gora@gmail.com
21,se16uce22,2016,Civil,gora,female,ICSE,7,1,2,French,C,Club Activities,3,24.60539916,7.489079901,40.08555587,5.92,gora@gmail.com
21,se16uce22,2016,Civil,gora,female,ICSE,7,1,2,Engineering Drawing,D,Club Activities,3,2.998413878,5.439629726,59.37763792,5.92,gora@gmail.com
21,se16uce22,2016,Civil,gora,female,ICSE,7,1,2,Workshop Practice,D,Club Activities,3,20.99255051,27.79060166,16.09114346,5.92,gora@gmail.com
21,se16uce22,2016,Civil,gora,female,ICSE,7,1,2,Maths,A+,Club Activities,3,12.23021936,4.355023047,79.91542319,5.92,gora@gmail.com
21,se16uce22,2016,Civil,gora,female,ICSE,7,1,2,Biology,D,Club Activities,3,9.669114951,19.95340175,33.38977027,5.92,gora@gmail.com
21,se16uce22,2016,Civil,gora,female,ICSE,7,1,2,Economics,B+,Club Activities,3,19.66010817,12.8398064,5.892928043,5.92,gora@gmail.com
22,se16uce23,2016,Civil,goverdhan,male,CBSE,7,1,2,Maths,A,Indoor Games,11,26.50425502,17.05078695,49.50571664,8.27,goverdhan@gmail.com
22,se16uce23,2016,Civil,goverdhan,male,CBSE,7,1,2,Engineering Drawing,B,Indoor Games,11,8.992122748,20.75561816,66.05536963,8.27,goverdhan@gmail.com
22,se16uce23,2016,Civil,goverdhan,male,CBSE,7,1,2,Electrical,C,Indoor Games,11,20.60351514,18.01097572,14.44190275,8.27,goverdhan@gmail.com
22,se16uce23,2016,Civil,goverdhan,male,CBSE,7,1,2,Workshop Practice,A,Indoor Games,11,21.24812112,15.33740557,84.0406095,8.27,goverdhan@gmail.com
22,se16uce23,2016,Civil,goverdhan,male,CBSE,7,1,2,French,D,Indoor Games,11,17.76357356,21.10510148,85.31338943,8.27,goverdhan@gmail.com
22,se16uce23,2016,Civil,goverdhan,male,CBSE,7,1,2,Biology,A+,Indoor Games,11,10.33661702,19.50055143,5.132542001,8.27,goverdhan@gmail.com
22,se16uce23,2016,Civil,goverdhan,male,CBSE,7,1,2,Economics,D,Indoor Games,11,1.953327853,12.44914917,95.03477206,8.27,goverdhan@gmail.com
23,se16uce24,2016,Civil,gurlal,male,State,7,1,2,French,C,Outdoor Games,7,4.917887806,4.112605009,47.07820493,9.8,gurlal@gmail.com
23,se16uce24,2016,Civil,gurlal,male,State,7,1,2,Maths,A+,Outdoor Games,7,8.183117304,19.75827117,42.4187873,9.8,gurlal@gmail.com
23,se16uce24,2016,Civil,gurlal,male,State,7,1,2,Economics,A+,Outdoor Games,7,18.21520261,23.21233299,12.67189464,9.8,gurlal@gmail.com
23,se16uce24,2016,Civil,gurlal,male,State,7,1,2,Engineering Drawing,A+,Outdoor Games,7,22.14569707,22.82172154,4.598159602,9.8,gurlal@gmail.com
23,se16uce24,2016,Civil,gurlal,male,State,7,1,2,Workshop Practice,D,Outdoor Games,7,14.66402175,25.49764369,75.20438836,9.8,gurlal@gmail.com
23,se16uce24,2016,Civil,gurlal,male,State,7,1,2,Electrical,F,Outdoor Games,7,22.88316577,29.09517623,5.50501014,9.8,gurlal@gmail.com
23,se16uce24,2016,Civil,gurlal,male,State,7,1,2,Biology,C,Outdoor Games,7,23.30208582,12.02207013,86.202954,9.8,gurlal@gmail.com
24,se16uce25,2016,Civil,hanif,male,Other,7,1,2,Biology,A,Social Services,26,2.266733887,14.2246422,80.52781104,8.58,hanif@gmail.com
24,se16uce25,2016,Civil,hanif,male,Other,7,1,2,Economics,A+,Social Services,26,23.49853703,2.391167327,12.71803235,8.58,hanif@gmail.com
24,se16uce25,2016,Civil,hanif,male,Other,7,1,2,Maths,B+,Social Services,26,26.85024907,15.40300727,14.69520779,8.58,hanif@gmail.com
24,se16uce25,2016,Civil,hanif,male,Other,7,1,2,Engineering Drawing,F,Social Services,26,18.30525797,1.304947075,35.67364968,8.58,hanif@gmail.com
24,se16uce25,2016,Civil,hanif,male,Other,7,1,2,Workshop Practice,B+,Social Services,26,11.26833811,15.03797581,53.82380313,8.58,hanif@gmail.com
24,se16uce25,2016,Civil,hanif,male,Other,7,1,2,French,B,Social Services,26,18.33472725,24.7858616,41.52895383,8.58,hanif@gmail.com
24,se16uce25,2016,Civil,hanif,male,Other,7,1,2,Electrical,A+,Social Services,26,25.65640276,8.99049767,95.51199085,8.58,hanif@gmail.com
25,se16uce26,2016,Civil,ilema,female,Other,7,1,2,Engineering Drawing,C+,Social Services,26,3.462848279,28.11469649,69.59533737,6.43,ilema@gmail.com
25,se16uce26,2016,Civil,ilema,female,Other,7,1,2,Maths,A,Social Services,26,5.948359443,24.47840677,87.39779651,6.43,ilema@gmail.com
25,se16uce26,2016,Civil,ilema,female,Other,7,1,2,Biology,C,Social Services,26,14.79986734,11.38570737,70.32405274,6.43,ilema@gmail.com
25,se16uce26,2016,Civil,ilema,female,Other,7,1,2,Workshop Practice,B,Social Services,26,12.50059296,23.87398018,39.44300731,6.43,ilema@gmail.com
25,se16uce26,2016,Civil,ilema,female,Other,7,1,2,Electrical,A+,Social Services,26,7.635930672,16.71967884,46.58940972,6.43,ilema@gmail.com
25,se16uce26,2016,Civil,ilema,female,Other,7,1,2,French,A,Social Services,26,13.45436607,2.940347111,1.610952575,6.43,ilema@gmail.com
25,se16uce26,2016,Civil,ilema,female,Other,7,1,2,Economics,A+,Social Services,26,25.45870722,8.837076169,85.41809966,6.43,ilema@gmail.com
26,se16uce27,2016,Civil,indu,female,State,7,1,2,Biology,B,Club Activities,21,20.00667593,21.32444946,53.10749022,9.89,indu@gmail.com
26,se16uce27,2016,Civil,indu,female,State,7,1,2,French,D,Club Activities,21,15.55834232,11.70666923,17.59083782,9.89,indu@gmail.com
26,se16uce27,2016,Civil,indu,female,State,7,1,2,Engineering Drawing,F,Club Activities,21,28.24976449,13.26873308,28.5251282,9.89,indu@gmail.com
26,se16uce27,2016,Civil,indu,female,State,7,1,2,Workshop Practice,C,Club Activities,21,1.219761197,29.92695367,78.51278219,9.89,indu@gmail.com
26,se16uce27,2016,Civil,indu,female,State,7,1,2,Economics,F,Club Activities,21,15.16635178,8.825457604,91.92394289,9.89,indu@gmail.com
26,se16uce27,2016,Civil,indu,female,State,7,1,2,Electrical,F,Club Activities,21,27.48477233,27.96316175,58.5176967,9.89,indu@gmail.com
26,se16uce27,2016,Civil,indu,female,State,7,1,2,Maths,C+,Club Activities,21,23.45076033,27.30290721,72.9896511,9.89,indu@gmail.com
27,se16uce28,2016,Civil,jedu,male,Other,7,1,2,Biology,D,Others,19,13.01767726,24.2119523,95.25069705,4.01,jedu@gmail.com
27,se16uce28,2016,Civil,jedu,male,Other,7,1,2,Economics,A+,Others,19,13.05090969,21.07859658,55.30306803,4.01,jedu@gmail.com
27,se16uce28,2016,Civil,jedu,male,Other,7,1,2,Engineering Drawing,C,Others,19,5.690266609,4.475011004,59.73817332,4.01,jedu@gmail.com
27,se16uce28,2016,Civil,jedu,male,Other,7,1,2,Maths,D,Others,19,21.19360413,1.258505578,65.04433891,4.01,jedu@gmail.com
27,se16uce28,2016,Civil,jedu,male,Other,7,1,2,Workshop Practice,D,Others,19,18.21753172,1.933365767,21.58279719,4.01,jedu@gmail.com
27,se16uce28,2016,Civil,jedu,male,Other,7,1,2,French,A,Others,19,27.43218835,27.31148008,95.73285941,4.01,jedu@gmail.com
27,se16uce28,2016,Civil,jedu,male,Other,7,1,2,Electrical,A+,Others,19,10.01746853,3.283408362,98.15780205,4.01,jedu@gmail.com
