Index,roll_number,batch_year,branch,student_name,gender,board_of_education,pursuing_year,extracurricular_activities,student_absence_days,cgpa,email
41,se18uece42,2018,Electronics and Communication,keshram,male,Other,10,Club Activities,16,9.04,keshram@gmail.com
41,se20ucse42,2020,Computer Science,khemraj,male,ICSE,3,Others,21,6.6,khemraj@gmail.com
41,se16uece42,2016,Electronics and Communication,krishna,female,State,10,Club Activities,30,6.27,krishna@gmail.com
41,se17ucse42,2017,Computer Science,laxmanram,male,State,10,Indoor Games,22,7.05,laxmanram@gmail.com
41,se20ume42,2020,Mechanical,lilabai,female,ICSE,3,Outdoor Games,24,5.26,lilabai@gmail.com
41,se16uce42,2016,Civil,mahadev,male,State,10,Research Work,16,5.77,mahadev@gmail.com
41,se19uai42,2019,Artificial Intelligence,mahtab,male,CBSE,4,Others,29,4.06,mahtab@gmail.com
41,se19ume42,2019,Mechanical,mamata,male,State,4,Outdoor Games,24,6.21,mamata@gmail.com
41,se20uce42,2020,Civil,mamata,female,State,3,Others,2,6.23,mamata@gmail.com
41,se20uece42,2020,Electronics and Communication,manash,male,Other,3,Others,11,4.62,manash@gmail.com
41,se22ume42,2022,Mechanical,manbhari,female,ICSE,1,Club Activities,9,9.55,manbhari@gmail.com
41,se18ume42,2018,Mechanical,manjit,male,State,10,Club Activities,15,9.4,manjit@gmail.com
41,se18ueee42,2018,Electrical and Electronics,manoish,male,Other,10,Indoor Games,27,8.12,manoish@gmail.com
41,se16ume42,2016,Mechanical,manwi,female,State,10,Research Work,24,6.94,manwi@gmail.com
41,se22uece42,2022,Electronics and Communication,mayuri,female,ICSE,1,Others,5,4.78,mayuri@gmail.com
41,se20ucm42,2020,Computational Mathematics,mili,female,ICSE,3,Club Activities,15,6.09,mili@gmail.com
41,se19ucm42,2019,Computational Mathematics,minakshi,female,CBSE,4,Outdoor Games,19,4.08,minakshi@gmail.com
41,se18ucse42,2018,Computer Science,minitwa,female,CBSE,10,Research Work,26,5.19,minitwa@gmail.com
41,se17ume42,2017,Mechanical,moin,male,CBSE,10,Others,10,8.69,moin@gmail.com
41,se17ueee42,2017,Electrical and Electronics,monika,female,CBSE,10,Others,11,9.34,monika@gmail.com
41,se20ueee42,2020,Electrical and Electronics,monu,female,State,3,Outdoor Games,6,8.56,monu@gmail.com
41,se22ueee42,2022,Electrical and Electronics,monupal,male,ICSE,1,Research Work,22,8.7,monupal@gmail.com
41,se17uece42,2017,Electronics and Communication,mukti,female,CBSE,10,Social Services,22,9.07,mukti@gmail.com
41,se20uai42,2020,Artificial Intelligence,mukul,male,State,3,Research Work,1,8.56,mukul@gmail.com
41,se16ucse42,2016,Computer Science,munnakumar,male,State,10,Social Services,11,8.08,munnakumar@gmail.com
41,se21ume42,2021,Mechanical,muskhan,female,Other,2,Outdoor Games,28,6.62,muskhan@gmail.com
41,se21uai42,2021,Artificial Intelligence,muskuran,male,State,2,Research Work,26,6.33,muskuran@gmail.com
41,se18uai42,2018,Artificial Intelligence,nagender,male,State,10,Social Services,25,7.93,nagender@gmail.com
41,se19ucse42,2019,Computer Science,nagma,female,ICSE,4,Research Work,13,5.9,nagma@gmail.com
41,se16ucm42,2016,Computational Mathematics,najrana,female,Other,10,Outdoor Games,27,8.59,najrana@gmail.com
41,se19ueee42,2019,Electrical and Electronics,nameeta,female,State,4,Club Activities,21,5.59,nameeta@gmail.com
41,se21ucm42,2021,Computational Mathematics,nanu,female,Other,2,Social Services,6,6.48,nanu@gmail.com
41,se18uce42,2018,Civil,naulakh,male,ICSE,10,Club Activities,4,5.49,naulakh@gmail.com
41,se18ucm42,2018,Computational Mathematics,nazeem,male,Other,10,Others,1,6.66,nazeem@gmail.com
41,se21uce42,2021,Civil,nidhi,female,CBSE,2,Indoor Games,3,9.22,nidhi@gmail.com
41,se22uai42,2022,Artificial Intelligence,nikky,female,State,1,Social Services,29,6.21,nikky@gmail.com
41,se16ueee42,2016,Electrical and Electronics,nirjala,female,Other,10,Social Services,6,6.62,nirjala@gmail.com
41,se21uece42,2021,Electronics and Communication,nishu,male,CBSE,2,Social Services,16,6.17,nishu@gmail.com
41,se17ucm42,2017,Computational Mathematics,ojas,male,CBSE,10,Social Services,23,4.45,ojas@gmail.com
41,se16uai42,2016,Artificial Intelligence,osier,male,CBSE,10,Others,23,6.96,osier@gmail.com
41,se19uece42,2019,Electronics and Communication,palak,female,CBSE,4,Outdoor Games,7,4.9,palak@gmail.com
41,se21ucse42,2021,Computer Science,partima,female,ICSE,2,Others,28,7.15,partima@gmail.com
41,se22ucm42,2022,Computational Mathematics,phoolwati,female,ICSE,1,Research Work,22,7.7,phoolwati@gmail.com
41,se22uce42,2022,Civil,preet,female,State,1,Social Services,1,8.27,preet@gmail.com
41,se22ucse42,2022,Computer Science,pritee,female,Other,1,Research Work,14,8.23,pritee@gmail.com
41,se17uce42,2017,Civil,punkaj,male,ICSE,10,Research Work,9,8.01,punkaj@gmail.com
41,se19uce42,2019,Civil,rambhool,male,ICSE,4,Others,0,6.91,rambhool@gmail.com
42,se17uai43,2017,Artificial Intelligence,kasturi,female,ICSE,10,Social Services,20,7.56,kasturi@gmail.com
42,se21ueee43,2021,Electrical and Electronics,kesha,female,State,2,Others,16,9.78,kesha@gmail.com
42,se18uece43,2018,Electronics and Communication,kewal,male,Other,10,Social Services,5,9.9,kewal@gmail.com
42,se20ucse43,2020,Computer Science,khushi,female,CBSE,3,Indoor Games,1,6.84,khushi@gmail.com
42,se16uece43,2016,Electronics and Communication,krishnal,male,Other,10,Outdoor Games,7,8.64,krishnal@gmail.com
42,se20ume43,2020,Mechanical,lisha,female,CBSE,3,Social Services,8,8.54,lisha@gmail.com
42,se17ucse43,2017,Computer Science,lokender,male,ICSE,10,Others,5,5.9,lokender@gmail.com
42,se16uce43,2016,Civil,mahfooj,male,ICSE,10,Outdoor Games,12,7.1,mahfooj@gmail.com
42,se19uai43,2019,Artificial Intelligence,mahzbin,female,ICSE,4,Others,19,4.77,mahzbin@gmail.com
42,se22ume43,2022,Mechanical,mangilal,male,Other,1,Research Work,0,8.57,mangilal@gmail.com
42,se18ueee43,2018,Electrical and Electronics,manoj,male,CBSE,10,Others,13,5.65,manoj@gmail.com
42,se18ume43,2018,Mechanical,manphool,male,CBSE,10,Club Activities,19,7.54,manphool@gmail.com
42,se20uce43,2020,Civil,md.ansar,male,Other,3,Others,24,8.29,md.ansar@gmail.com
42,se16ume43,2016,Mechanical,mhosin,male,CBSE,10,Outdoor Games,29,4.46,mhosin@gmail.com
42,se19ume43,2019,Mechanical,milka,female,Other,4,Social Services,1,9.4,milka@gmail.com
42,se20ucm43,2020,Computational Mathematics,minakchi,female,State,3,Social Services,24,9.38,minakchi@gmail.com
42,se19ucm43,2019,Computational Mathematics,mittopuri,male,Other,4,Club Activities,25,8.85,mittopuri@gmail.com
42,se22uece43,2022,Electronics and Communication,mohardi,male,CBSE,1,Indoor Games,29,4.92,mohardi@gmail.com
42,se20uece43,2020,Electronics and Communication,mohatter,male,ICSE,3,Others,1,4.56,mohatter@gmail.com
42,se18ucse43,2018,Computer Science,mohinuddin,male,Other,10,Indoor Games,13,8.3,mohinuddin@gmail.com
42,se17ume43,2017,Mechanical,monish,male,ICSE,10,Social Services,27,8.04,monish@gmail.com
42,se20ueee43,2020,Electrical and Electronics,mumtaz,female,CBSE,3,Outdoor Games,22,7.77,mumtaz@gmail.com
42,se16ucse43,2016,Computer Science,munnia,female,Other,10,Others,3,8.27,munnia@gmail.com
42,se20uai43,2020,Artificial Intelligence,munny,female,Other,3,Others,11,4,munny@gmail.com
42,se21uai43,2021,Artificial Intelligence,na,female,CBSE,2,Social Services,10,8.23,na@gmail.com
42,se17ueee43,2017,Electrical and Electronics,najimuddin,male,CBSE,10,Social Services,20,9.08,najimuddin@gmail.com
42,se18uai43,2018,Artificial Intelligence,najma,female,Other,10,Social Services,2,6.97,najma@gmail.com
42,se21ume43,2021,Mechanical,najrin,male,Other,2,Club Activities,13,7.62,najrin@gmail.com
42,se19ueee43,2019,Electrical and Electronics,nandita,male,Other,4,Research Work,5,8.15,nandita@gmail.com
42,se21ucm43,2021,Computational Mathematics,nargish,female,Other,2,Indoor Games,16,9.57,nargish@gmail.com
42,se16ucm43,2016,Computational Mathematics,natasha,female,Other,10,Others,27,9.59,natasha@gmail.com
42,se19ucse43,2019,Computer Science,naveeda,female,Other,4,Research Work,25,9.53,naveeda@gmail.com
42,se22ueee43,2022,Electrical and Electronics,navita,female,Other,1,Outdoor Games,26,7.32,navita@gmail.com
42,se17uece43,2017,Electronics and Communication,neeraj,male,ICSE,10,Club Activities,16,9.38,neeraj@gmail.com
42,se18ucm43,2018,Computational Mathematics,nemsi,female,ICSE,10,Club Activities,27,9.46,nemsi@gmail.com
42,se21uce43,2021,Civil,nitam,female,ICSE,2,Others,20,6.14,nitam@gmail.com
42,se18uce43,2018,Civil,nitika,female,CBSE,10,Research Work,18,7.47,nitika@gmail.com
42,se22uai43,2022,Artificial Intelligence,ombeer,male,CBSE,1,Outdoor Games,4,8.35,ombeer@gmail.com
42,se16ueee43,2016,Electrical and Electronics,omparkash,male,Other,10,Outdoor Games,27,6.3,omparkash@gmail.com
42,se21uece43,2021,Electronics and Communication,ovaish,male,ICSE,2,Research Work,24,5.96,ovaish@gmail.com
42,se21ucse43,2021,Computer Science,pawan,female,CBSE,2,Research Work,8,9.02,pawan@gmail.com
42,se17ucm43,2017,Computational Mathematics,poga,female,ICSE,10,Social Services,0,4.27,poga@gmail.com
42,se19uece43,2019,Electronics and Communication,prahlad,male,State,4,Research Work,11,4.03,prahlad@gmail.com
42,se22ucse43,2022,Computer Science,priyansi,female,CBSE,1,Others,20,4.39,priyansi@gmail.com
42,se22ucm43,2022,Computational Mathematics,rachana,female,ICSE,1,Others,22,5.96,rachana@gmail.com
42,se16uai43,2016,Artificial Intelligence,rada,female,State,10,Outdoor Games,16,9.19,rada@gmail.com
42,se22uce43,2022,Civil,rajina,female,CBSE,1,Indoor Games,4,5.81,rajina@gmail.com
42,se17uce43,2017,Civil,raju,male,State,10,Indoor Games,18,5.73,raju@gmail.com
42,se19uce43,2019,Civil,ranjit,male,Other,4,Club Activities,21,4.01,ranjit@gmail.com
43,se17uai44,2017,Artificial Intelligence,kauva,male,Other,10,Club Activities,29,6.62,kauva@gmail.com
43,se18uece44,2018,Electronics and Communication,khusboo,female,Other,10,Social Services,19,4.5,khusboo@gmail.com
43,se20ucse44,2020,Computer Science,kiran,female,ICSE,3,Others,25,5.79,kiran@gmail.com
43,se21ueee44,2021,Electrical and Electronics,kurban,male,CBSE,2,Social Services,11,6.89,kurban@gmail.com
43,se16uece44,2016,Electronics and Communication,lalutha,female,State,10,Others,29,4.17,lalutha@gmail.com
43,se16uce44,2016,Civil,mahfooz,male,State,10,Research Work,8,4.86,mahfooz@gmail.com
43,se20ume44,2020,Mechanical,malvika,female,CBSE,3,Social Services,26,4.07,malvika@gmail.com
43,se19uai44,2019,Artificial Intelligence,mamanbai,female,CBSE,4,Social Services,1,5.71,mamanbai@gmail.com
43,se18ueee44,2018,Electrical and Electronics,maryam,male,CBSE,10,Others,10,5.51,maryam@gmail.com
43,se22ume44,2022,Mechanical,meeramai,female,CBSE,1,Others,29,6.58,meeramai@gmail.com
43,se20uce44,2020,Civil,meghana,female,Other,3,Research Work,26,8.92,meghana@gmail.com
43,se18ume44,2018,Mechanical,mehinder,male,ICSE,10,Research Work,11,5.67,mehinder@gmail.com
43,se17ucse44,2017,Computer Science,mercy,female,ICSE,10,Outdoor Games,2,4.27,mercy@gmail.com
43,se16ume44,2016,Mechanical,minaxi,female,ICSE,10,Indoor Games,16,4.21,minaxi@gmail.com
43,se20ucm44,2020,Computational Mathematics,mjudi,female,CBSE,3,Others,16,6.79,mjudi@gmail.com
43,se19ucm44,2019,Computational Mathematics,mnisha,female,State,4,Club Activities,7,5.84,mnisha@gmail.com
43,se22uece44,2022,Electronics and Communication,mohni,female,ICSE,1,Social Services,19,6.65,mohni@gmail.com
43,se19ume44,2019,Mechanical,mona,female,State,4,Research Work,24,7.22,mona@gmail.com
43,se20uece44,2020,Electronics and Communication,mooli,female,ICSE,3,Indoor Games,8,9.55,mooli@gmail.com
43,se17ume44,2017,Mechanical,mujaffar,male,CBSE,10,Indoor Games,30,5.24,mujaffar@gmail.com
43,se20ueee44,2020,Electrical and Electronics,muskarn,female,State,3,Indoor Games,29,4.22,muskarn@gmail.com
43,se18ucse44,2018,Computer Science,na,male,State,10,Indoor Games,7,8.81,na@gmail.com
43,se21uai44,2021,Artificial Intelligence,naeem,male,Other,2,Others,13,4.85,naeem@gmail.com
43,se20uai44,2020,Artificial Intelligence,nafisa,female,ICSE,3,Social Services,18,6.35,nafisa@gmail.com
43,se16ucse44,2016,Computer Science,najira,female,CBSE,10,Others,27,7.08,najira@gmail.com
43,se21ume44,2021,Mechanical,nandani,female,ICSE,2,Others,9,9.53,nandani@gmail.com
43,se17ueee44,2017,Electrical and Electronics,nanshi,female,State,10,Club Activities,1,8.47,nanshi@gmail.com
43,se18uai44,2018,Artificial Intelligence,narendar,male,ICSE,10,Club Activities,27,6.93,narendar@gmail.com
43,se19ueee44,2019,Electrical and Electronics,naseem,male,State,4,Others,29,9.06,naseem@gmail.com
43,se21ucm44,2021,Computational Mathematics,naseem,female,State,2,Others,3,4.62,naseem@gmail.com
43,se16ucm44,2016,Computational Mathematics,nazmaa,female,ICSE,10,Social Services,24,7.71,nazmaa@gmail.com
43,se17uece44,2017,Electronics and Communication,neesha,female,CBSE,10,Others,18,5.82,neesha@gmail.com
43,se22ueee44,2022,Electrical and Electronics,neetu,female,CBSE,1,Outdoor Games,22,6.08,neetu@gmail.com
43,se19ucse44,2019,Computer Science,nirmla,female,State,4,Club Activities,25,5.33,nirmla@gmail.com
43,se18ucm44,2018,Computational Mathematics,nitasha,female,Other,10,Social Services,10,9.54,nitasha@gmail.com
43,se18uce44,2018,Civil,nitu,male,CBSE,10,Others,1,5.53,nitu@gmail.com
43,se16ueee44,2016,Electrical and Electronics,pankaj,female,Other,10,Outdoor Games,2,8.42,pankaj@gmail.com
43,se21uce44,2021,Civil,parvashi,female,ICSE,2,Indoor Games,16,9.37,parvashi@gmail.com
43,se21uece44,2021,Electronics and Communication,parveen,female,Other,2,Research Work,28,9.89,parveen@gmail.com
43,se21ucse44,2021,Computer Science,payal,female,State,2,Outdoor Games,5,4.95,payal@gmail.com
43,se22uai44,2022,Artificial Intelligence,popinder,male,Other,1,Others,3,6.7,popinder@gmail.com
43,se17ucm44,2017,Computational Mathematics,pryanika,female,State,10,Club Activities,13,7.2,pryanika@gmail.com
43,se19uece44,2019,Electronics and Communication,purnima,female,Other,4,Social Services,20,8.88,purnima@gmail.com
43,se22ucse44,2022,Computer Science,rabin,female,State,1,Indoor Games,1,9.79,rabin@gmail.com
43,se22ucm44,2022,Computational Mathematics,radhadalal,female,CBSE,1,Research Work,27,7.93,radhadalal@gmail.com
43,se16uai44,2016,Artificial Intelligence,rahisuddin,male,State,10,Indoor Games,10,9.17,rahisuddin@gmail.com
43,se22uce44,2022,Civil,rajkumari,female,State,1,Research Work,13,7.05,rajkumari@gmail.com
43,se17uce44,2017,Civil,rambhul,male,State,10,Others,16,5.89,rambhul@gmail.com
43,se19uce44,2019,Civil,ravena,female,CBSE,4,Others,17,4.01,ravena@gmail.com
44,se17uai45,2017,Artificial Intelligence,khemchand,male,CBSE,10,Club Activities,7,8.67,khemchand@gmail.com
44,se20ucse45,2020,Computer Science,kishore,male,State,3,Others,28,6.79,kishore@gmail.com
44,se18uece45,2018,Electronics and Communication,kundan,male,State,10,Others,2,6.11,kundan@gmail.com
44,se21ueee45,2021,Electrical and Electronics,lakky,male,ICSE,2,Indoor Games,15,5.94,lakky@gmail.com
44,se16uece45,2016,Electronics and Communication,madhubala,female,State,10,Indoor Games,3,7.44,madhubala@gmail.com
44,se16uce45,2016,Civil,manish,male,CBSE,10,Indoor Games,12,9.36,manish@gmail.com
44,se19uai45,2019,Artificial Intelligence,manjusha,female,State,4,Indoor Games,21,6.1,manjusha@gmail.com
44,se20ume45,2020,Mechanical,manu,female,CBSE,3,Others,5,8.44,manu@gmail.com
44,se18ueee45,2018,Electrical and Electronics,meethu,female,Other,10,Research Work,1,8.21,meethu@gmail.com
44,se16ume45,2016,Mechanical,minaxni,female,ICSE,10,Club Activities,6,6.2,minaxni@gmail.com
44,se22ume45,2022,Mechanical,miraz,female,CBSE,1,Club Activities,21,8.36,miraz@gmail.com
44,se18ume45,2018,Mechanical,mithu,female,ICSE,10,Outdoor Games,10,5.81,mithu@gmail.com
44,se19ucm45,2019,Computational Mathematics,mohan,male,State,4,Others,0,4.09,mohan@gmail.com
44,se20uce45,2020,Civil,mohani,female,ICSE,3,Outdoor Games,13,5.51,mohani@gmail.com
44,se17ucse45,2017,Computer Science,mohd.asif,male,ICSE,10,Others,8,4.07,mohd.asif@gmail.com
44,se20ucm45,2020,Computational Mathematics,mookan,male,Other,3,Indoor Games,10,4.2,mookan@gmail.com
44,se19ume45,2019,Mechanical,moshri,female,Other,4,Others,9,8.15,moshri@gmail.com
44,se22uece45,2022,Electronics and Communication,mr.bhagchand,male,ICSE,1,Indoor Games,20,7.63,mr.bhagchand@gmail.com
44,se20uece45,2020,Electronics and Communication,mukhtiyar,male,Other,3,Outdoor Games,25,4.22,mukhtiyar@gmail.com
44,se18ucse45,2018,Computer Science,namita,female,CBSE,10,Indoor Games,2,7.92,namita@gmail.com
44,se16ucse45,2016,Computer Science,nandu,male,State,10,Indoor Games,12,8.85,nandu@gmail.com
44,se21ume45,2021,Mechanical,nanni,male,ICSE,2,Outdoor Games,4,7.3,nanni@gmail.com
44,se17ueee45,2017,Electrical and Electronics,naresh,male,Other,10,Research Work,21,4.63,naresh@gmail.com
44,se19ueee45,2019,Electrical and Electronics,nashima,female,Other,4,Club Activities,7,4.55,nashima@gmail.com
44,se21uai45,2021,Artificial Intelligence,nasim,male,ICSE,2,Research Work,0,9.74,nasim@gmail.com
44,se21ucm45,2021,Computational Mathematics,nayeem,male,ICSE,2,Indoor Games,10,9.15,nayeem@gmail.com
44,se20uai45,2020,Artificial Intelligence,nazima,female,Other,3,Outdoor Games,3,4.71,nazima@gmail.com
44,se17ume45,2017,Mechanical,nazira,female,Other,10,Social Services,26,9.13,nazira@gmail.com
44,se20ueee45,2020,Electrical and Electronics,nazmuslam,male,ICSE,3,Research Work,24,9.75,nazmuslam@gmail.com
44,se17uece45,2017,Electronics and Communication,neha,female,Other,10,Social Services,2,9.85,neha@gmail.com
44,se22ueee45,2022,Electrical and Electronics,nimmy,female,State,1,Outdoor Games,15,7.5,nimmy@gmail.com
44,se16ucm45,2016,Computational Mathematics,nini,female,CBSE,10,Club Activities,14,6.39,nini@gmail.com
44,se18uce45,2018,Civil,noorin,female,Other,10,Social Services,8,7.8,noorin@gmail.com
44,se18ucm45,2018,Computational Mathematics,ntasha,female,Other,10,Outdoor Games,30,7.74,ntasha@gmail.com
44,se18uai45,2018,Artificial Intelligence,omparsad,male,CBSE,10,Research Work,3,8.73,omparsad@gmail.com
44,se16ueee45,2016,Electrical and Electronics,parinka,female,ICSE,10,Social Services,16,6.77,parinka@gmail.com
44,se19ucse45,2019,Computer Science,parul,female,State,4,Club Activities,10,7.57,parul@gmail.com
44,se21uce45,2021,Civil,poonam,female,State,2,Indoor Games,30,6.97,poonam@gmail.com
44,se22uai45,2022,Artificial Intelligence,pravendra,male,Other,1,Social Services,12,9.34,pravendra@gmail.com
44,se17ucm45,2017,Computational Mathematics,punit,male,Other,10,Outdoor Games,6,4.08,punit@gmail.com
44,se21ucse45,2021,Computer Science,purnmal,male,Other,2,Research Work,19,6.62,purnmal@gmail.com
44,se21uece45,2021,Electronics and Communication,radesyam,male,CBSE,2,Outdoor Games,21,8.15,radesyam@gmail.com
44,se19uece45,2019,Electronics and Communication,radikha,female,Other,4,Club Activities,6,4.65,radikha@gmail.com
44,se22ucse45,2022,Computer Science,rainu,female,Other,1,Outdoor Games,18,7.56,rainu@gmail.com
44,se22ucm45,2022,Computational Mathematics,rakeeba,female,ICSE,1,Outdoor Games,11,5.83,rakeeba@gmail.com
44,se22uce45,2022,Civil,ramchandra,male,CBSE,1,Research Work,10,7.24,ramchandra@gmail.com
44,se16uai45,2016,Artificial Intelligence,ramkiashan,male,State,10,Research Work,29,5.76,ramkiashan@gmail.com
44,se17uce45,2017,Civil,ramwati,female,State,10,Club Activities,8,7.5,ramwati@gmail.com
44,se19uce45,2019,Civil,rini,female,ICSE,4,Indoor Games,28,7.03,rini@gmail.com
45,se17uai46,2017,Artificial Intelligence,kohinoor,female,State,10,Social Services,11,6.92,kohinoor@gmail.com
45,se20ucse46,2020,Computer Science,kulbhushan,male,Other,3,Club Activities,16,8.66,kulbhushan@gmail.com
45,se18uece46,2018,Electronics and Communication,kushamvir,female,State,10,Research Work,16,9.69,kushamvir@gmail.com
45,se21ueee46,2021,Electrical and Electronics,lukman,male,ICSE,2,Research Work,3,6.68,lukman@gmail.com
45,se16uece46,2016,Electronics and Communication,mamtha,female,State,10,Social Services,5,7.71,mamtha@gmail.com
